district,borough,building_id,school_name,org_id,project_#,description,fy_constr_start,total
03,Manhattan,M165,P.S. 165,M165,DSF0000866006,State of Good Repair - System Replacements -,2018,170000
03,Manhattan,M165,P.S. 165,M165,DSF0000866239,New/Retrofit Telephone/Intercom Systems,2017,239037
03,Manhattan,M166,P.S. 166,,DSF0000786434,State of Good Repair - Building Upgrade - Lighting,2016,39363
03,Manhattan,M166,P.S. 166,,DSF0000799590,State of Good Repair - Building Upgrade - Lighting,2015,168065
03,Manhattan,M166,P.S. 166,,DSF0000752875,State of Good Repair - Building Upgrade - Low-Voltage,2015,1375553
03,Manhattan,M166,P.S. 166,,DSF0000866893,State of Good Repair - System Replacements -,2018,3000
03,Manhattan,M166,P.S. 166,M166,DSF0000776057,IP Surveillance Camera Installation,2015,549963
03,Manhattan,M180,P.S. 180,M180,DSF0000866198,Classroom Connectivity,2017,40040
03,Manhattan,M185,P.S. 185 (TANDEM M208),M185,DSF0000866008,State of Good Repair - System Replacements -,2018,170000
03,Manhattan,M185,P.S. 185 (TANDEM M208),M185,DSF0000843698,System Expansion - New Physical Education Facilities -,2018,2980782
03,Manhattan,M191,P.S. 191,M191,DSF0000786671,State of Good Repair - System Replacements - Heating,2015,31680
03,Manhattan,M191,P.S. 191,,DSF0000809992,State of Good Repair - System Replacements - Heating,2017,205521
03,Manhattan,M199,P.S. 199,,DSF0000799594,State of Good Repair - Building Upgrade - Lighting,2015,572208
03,Manhattan,M207,P.S. 207 (TANDEM M149),,DSF0000798362,State of Good Repair - Building Upgrade - Lighting,2015,1156271
03,Manhattan,M207,P.S. 207 (TANDEM M149),,DSF0000866898,State of Good Repair - System Replacements -,2018,3000
03,Manhattan,M208,P.S. 208 (TANDEM M185),,DSF0000866899,State of Good Repair - System Replacements -,2018,6000
03,Manhattan,M208,P.S. 208 (TANDEM M185),,DSF0000764203,State of Good Repair - System Replacements - Exterior,2015,3274338
03,Manhattan,M208,P.S. 208 (TANDEM M185),,DSF0000764202,State of Good Repair - System Replacements - Parapets,2015,2840205
03,Manhattan,M208,P.S. 208 (TANDEM M185),,DSF0000764201,State of Good Repair - System Replacements - Roofs,2015,4583999
03,Manhattan,M208,P.S. 208 (TANDEM M185),,DSF0000799479,State of Good Repair - System Replacements -,2015,646547
04,Manhattan,M007,P.S. 7,M007,DSF0000865994,State of Good Repair - System Replacements -,2018,170000
04,Manhattan,M013,I.S. 13,,DSF0000866863,State of Good Repair - System Replacements -,2018,6000
04,Manhattan,M045,I.S. 45,M138,DSF0000823630,Educational Enhancements - Educational,2016,3198546
04,Manhattan,M045,I.S. 45,M409,DSF0000844114,Educational Enhancements - Educational,2017,838631
04,Manhattan,M045,I.S. 45,M409,DSF0000808442,State of Good Repair - Building Upgrade - Flood,2018,1055920
04,Manhattan,M045,I.S. 45,,DSF0000785076,State of Good Repair - Building Upgrade - Lighting,2015,1828976
04,Manhattan,M045,I.S. 45,,DSF0000866871,State of Good Repair - System Replacements -,2018,3000
04,Manhattan,M045,I.S. 45,M409,DSF0000830519,State of Good Repair - System Replacements - Exterior,2018,221035
04,Manhattan,M045,I.S. 45,M045,DSF0000808446,State of Good Repair - System Replacements -,2016,101859
04,Manhattan,M050,P.S. 50 (UDC & ECF),M050,DSF0000821759,Educational Enhancements - Educational,2015,138385
04,Manhattan,M050,P.S. 50 (UDC & ECF),,DSF0000785154,State of Good Repair - Building Upgrade - Lighting,2015,1345106
04,Manhattan,M050,P.S. 50 (UDC & ECF),M050,DSF0000830601,State of Good Repair - System Replacements - Exterior,2018,11077765
04,Manhattan,M050,P.S. 50 (UDC & ECF),M050,DSF0000830600,State of Good Repair - System Replacements - Parapets,2018,1291017
04,Manhattan,M050,P.S. 50 (UDC & ECF),M050,DSF0000852590,State of Good Repair - System Replacements - Paved,2018,413075
04,Manhattan,M050,P.S. 50 (UDC & ECF),M050,DSF0000830599,State of Good Repair - System Replacements - Roofs,2018,4282020
04,Manhattan,M050,P.S. 50 (UDC & ECF),M050,DSF0000808528,State of Good Repair - System Replacements -,2016,224106
04,Manhattan,M057,P.S. 57,,DSF0000866873,State of Good Repair - System Replacements -,2018,3000
04,Manhattan,M072,P.S. 72,,DSF0000821804,Educational Enhancements - Educational,2017,1159482
04,Manhattan,M072,P.S. 72,,DSF0000762771,State of Good Repair - Building Upgrade - Flood,2016,224732
04,Manhattan,M072,P.S. 72,,DSF0000785379,State of Good Repair - Building Upgrade - Lighting,2015,944579
04,Manhattan,M072,P.S. 72,M072,DSF0000739811,State of Good Repair - System Replacements -,2016,1608495
04,Manhattan,M072,P.S. 72,,DSF0000762786,State of Good Repair - System Replacements -,2016,354479
04,Manhattan,M072,P.S. 72,,DSF0000762773,State of Good Repair - System Replacements - Exterior,2016,12006585
04,Manhattan,M072,P.S. 72,,DSF0000762772,State of Good Repair - System Replacements - Parapets,2016,2671160
04,Manhattan,M072,P.S. 72,,DSF0000801023,State of Good Repair - System Replacements - Roofs,2016,684004
04,Manhattan,M072,P.S. 72,,DSF0000801070,System Expansion - New Physical Education Facilities -,2016,643032
04,Manhattan,M083,P.S. 83,,DSF0000822096,Educational Enhancements - Educational,2018,10803871
04,Manhattan,M083,P.S. 83,M083,DSF0000739877,State of Good Repair - Building Upgrade - Low-Voltage,2015,1800175
04,Manhattan,M083,P.S. 83,M083,DSF0000830899,State of Good Repair - System Replacements - Heating,2018,60527
04,Manhattan,M083,P.S. 83,M083,DSF0000808827,State of Good Repair - System Replacements -,2017,101962
04,Manhattan,M083,P.S. 83,M083,DSF0000822061,New/Retrofit Telephone/Intercom Systems,2015,207083
04,Manhattan,M096,P.S. 96,,DSF0000821841,Educational Enhancements - Educational,2016,776654
04,Manhattan,M096,P.S. 96,M096,DSF0000866000,State of Good Repair - System Replacements -,2018,170000
04,Manhattan,M099,I.S. 99,M224,DSF0000867099,Educational Enhancements - Educational,2018,745000
04,Manhattan,M099,I.S. 99,M224,DSF0000865769,Educational Enhancements - Educational,2017,193538
04,Manhattan,M099,I.S. 99,M385,DSF0000822240,State of Good Repair - Building Upgrade - Interior,2017,2354167
04,Manhattan,M099,I.S. 99,,DSF0000866879,State of Good Repair - System Replacements -,2018,9000
04,Manhattan,M099,I.S. 99,M433,DSF0000866119,State of Good Repair - System Replacements - Heating,2018,77690
04,Manhattan,M099,I.S. 99,,DSF0000808993,State of Good Repair - System Replacements -,2015,92553
04,Manhattan,M099,I.S. 99,M635,DSF0000822062,New/Retrofit Telephone/Intercom Systems,2015,188176
04,Manhattan,M101,P.S. 101,M811,DSF0000844090,Educational Enhancements - Educational,2017,390407
04,Manhattan,M101,P.S. 101,M811,DSF0000821758,Educational Enhancements - Educational,2015,154123
04,Manhattan,M101,P.S. 101,M375,DSF0000843877,Educational Enhancements - Educational,2016,98035
04,Manhattan,M101,P.S. 101,M811,DSF0000845620,Educational Enhancements - Educational,2017,152617
04,Manhattan,M101,P.S. 101,M811,DSF0000865764,Educational Enhancements - Educational,2017,145731
04,Manhattan,M101,P.S. 101,,DSF0000866880,State of Good Repair - System Replacements -,2018,3000
04,Manhattan,M101,P.S. 101,M375,DSF0000776055,IP Surveillance Camera Installation,2015,700581
04,Manhattan,M102,P.S. 102,,DSF0000798366,State of Good Repair - Building Upgrade - Lighting,2015,854550
04,Manhattan,M102,P.S. 102,M102,DSF0000809022,State of Good Repair - Building Upgrade - Reinforcing,2017,1037309
04,Manhattan,M102,P.S. 102,M102,DSF0000785684,State of Good Repair - System Replacements - Heating,2015,40221
04,Manhattan,M108,P.S. 108,,DSF0000798339,State of Good Repair - Building Upgrade - Boiler,2017,5644703
04,Manhattan,M108,P.S. 108,,DSF0000798341,State of Good Repair - Building Upgrade - Climate,2017,1554855
04,Manhattan,M108,P.S. 108,,DSF0000831121,State of Good Repair - Building Upgrade - Low-Voltage,2017,734895
04,Manhattan,M108,P.S. 108,,DSF0000844074,State of Good Repair - System Replacements - Kitchen,2017,235218
04,Manhattan,M108,P.S. 108,M108,DSF0000866195,Classroom Connectivity,2017,40040
04,Manhattan,M112,P.S. 112 (TANDEM M206),,DSF0000752353,State of Good Repair - Building Upgrade - Climate,2015,1151738
04,Manhattan,M112,P.S. 112 (TANDEM M206),,DSF0000799443,State of Good Repair - Building Upgrade - Flood,2015,3866451
04,Manhattan,M112,P.S. 112 (TANDEM M206),,DSF0000799440,State of Good Repair - Building Upgrade - Interior,2015,1011005
04,Manhattan,M112,P.S. 112 (TANDEM M206),,DSF0000799442,State of Good Repair - System Replacements -,2015,442528
04,Manhattan,M112,P.S. 112 (TANDEM M206),,DSF0000866881,State of Good Repair - System Replacements -,2018,6000
04,Manhattan,M112,P.S. 112 (TANDEM M206),,DSF0000799441,State of Good Repair - System Replacements - Heating,2015,5676171
04,Manhattan,M117,J.H.S. 117,M138,DSF0000844094,Educational Enhancements - Educational,2016,65300
04,Manhattan,M117,J.H.S. 117,,DSF0000785833,Educational Enhancements - Educational,2018,1576404
04,Manhattan,M117,J.H.S. 117,,DSF0000798304,State of Good Repair - Building Upgrade - Lighting,2015,1605050
04,Manhattan,M117,J.H.S. 117,,DSF0000799469,State of Good Repair - System Replacements - Exterior,2015,1469283
04,Manhattan,M117,J.H.S. 117,,DSF0000763210,State of Good Repair - System Replacements - Parapets,2015,4249842
04,Manhattan,M117,J.H.S. 117,,DSF0000763209,State of Good Repair - System Replacements - Roofs,2015,4968745
04,Manhattan,M117,J.H.S. 117,M012,DSF0000822063,New/Retrofit Telephone/Intercom Systems,2015,268821
04,Manhattan,M121,P.S. 38 (OLD M121),,DSF0000785861,State of Good Repair - Building Upgrade - Lighting,2016,669442
04,Manhattan,M121,P.S. 38 (OLD M121),M038,DSF0000809210,State of Good Repair - System Replacements -,2016,150000
04,Manhattan,M146,P.S. 146,,DSF0000866887,State of Good Repair - System Replacements -,2018,24000
04,Manhattan,M146,P.S. 146,,DSF0000809566,State of Good Repair - System Replacements -,2015,168952
04,Manhattan,M146,P.S. 146,M146,DSF0000823649,State of Good Repair - System Replacements -,2016,232677
04,Manhattan,M146,P.S. 146,M146,DSF0000866197,Classroom Connectivity,2017,40040
04,Manhattan,M146,P.S. 146,M146,DSF0000867083,New/Retrofit Telephone/Intercom Systems,2018,257306
04,Manhattan,M155,P.S. 155,,DSF0000866888,State of Good Repair - System Replacements -,2018,21000
04,Manhattan,M155,P.S. 155,M155,DSF0000786334,State of Good Repair - System Replacements - Heating,2015,35786
04,Manhattan,M155,P.S. 155,M155,DSF0000809665,State of Good Repair - System Replacements -,2017,101966
04,Manhattan,M171,P.S. 171,,DSF0000876454,State of Good Repair - Building Upgrade - Flood,2019,1477671
04,Manhattan,M171,P.S. 171,,DSF0000876458,State of Good Repair - System Replacements - Exterior,2019,7690394
04,Manhattan,M171,P.S. 171,M171,DSF0000844009,State of Good Repair - System Replacements - Heating,2018,53137
04,Manhattan,M171,P.S. 171,M171,DSF0000786496,State of Good Repair - System Replacements -,2015,111095
04,Manhattan,M171,P.S. 171,,DSF0000821722,State of Good Repair - System Replacements -,2015,45701
04,Manhattan,M171,P.S. 171,,DSF0000876457,State of Good Repair - System Replacements -,2019,7243904
04,Manhattan,M206,P.S. 206 (TANDEM M112),,DSF0000866897,State of Good Repair - System Replacements -,2018,24000
04,Manhattan,M206,P.S. 206 (TANDEM M112),M206,DSF0000843785,Classroom Connectivity,2016,52261
05,Manhattan,M010,I.S. 10 (TANDEM M200),,DSF0000762099,Educational Enhancements - Educational,2016,5575545
05,Manhattan,M010,I.S. 10 (TANDEM M200),,DSF0000799579,State of Good Repair - Building Upgrade - Lighting,2016,617001
05,Manhattan,M010,I.S. 10 (TANDEM M200),,DSF0000799807,State of Good Repair - System Replacements - Heating,2015,327217
05,Manhattan,M030,P.S. 30,M138,DSF0000777288,Educational Enhancements - Educational,2015,430587
05,Manhattan,M030,P.S. 30,M138,DSF0000821750,Educational Enhancements - Educational,2015,72075
05,Manhattan,M030,P.S. 30,M030,DSF0000843867,Educational Enhancements - Educational,2016,136500
05,Manhattan,M030,P.S. 30,M138,DSF0000843872,Educational Enhancements - Educational,2016,241539
05,Manhattan,M030,P.S. 30,M030,DSF0000865854,Educational Enhancements - Educational,2017,273528
05,Manhattan,M030,P.S. 30,,DSF0000798360,State of Good Repair - Building Upgrade - Lighting,2015,1739060
05,Manhattan,M030,P.S. 30,M030,DSF0000865812,State of Good Repair - System Replacements -,2018,18531
05,Manhattan,M030,P.S. 30,,DSF0000866866,State of Good Repair - System Replacements -,2018,6000
05,Manhattan,M036,P.S. 36,,DSF0000798361,State of Good Repair - Building Upgrade - Lighting,2015,913656
05,Manhattan,M036,P.S. 36,M036,DSF0000808345,State of Good Repair - System Replacements -,2017,92266
05,Manhattan,M043,I.S. 172 (OLD 43),M286,DSF0000821821,Educational Enhancements - Educational,2015,311735
05,Manhattan,M043,I.S. 172 (OLD 43),M367,DSF0000821822,Educational Enhancements - Educational,2015,323035
05,Manhattan,M043,I.S. 172 (OLD 43),M410,DSF0000821824,Educational Enhancements - Educational,2015,327038
05,Manhattan,M043,I.S. 172 (OLD 43),M286,DSF0000844156,Educational Enhancements - Educational,2017,812466
05,Manhattan,M043,I.S. 172 (OLD 43),,DSF0000799483,Educational Enhancements - Educational,2015,2825287
05,Manhattan,M043,I.S. 172 (OLD 43),M286,DSF0000821760,Educational Enhancements - Educational,2015,46512
05,Manhattan,M043,I.S. 172 (OLD 43),M369,DSF0000821761,Educational Enhancements - Educational,2015,46512
05,Manhattan,M043,I.S. 172 (OLD 43),M286,DSF0000845584,Educational Enhancements - Educational,2018,111350
05,Manhattan,M043,I.S. 172 (OLD 43),M367,DSF0000865727,Educational Enhancements - Educational,2017,188703
05,Manhattan,M043,I.S. 172 (OLD 43),M367,DSF0000865728,Educational Enhancements - Educational,2017,133714
05,Manhattan,M043,I.S. 172 (OLD 43),M369,DSF0000865772,Educational Enhancements - Educational,2017,62971
05,Manhattan,M043,I.S. 172 (OLD 43),M369,DSF0000865773,Educational Enhancements - Educational,2017,236150
05,Manhattan,M043,I.S. 172 (OLD 43),M369,DSF0000867185,Educational Enhancements - Educational,2018,140000
05,Manhattan,M043,I.S. 172 (OLD 43),,DSF0000821613,State of Good Repair - System Replacements -,2019,479066
05,Manhattan,M043,I.S. 172 (OLD 43),,DSF0000866870,State of Good Repair - System Replacements -,2018,18000
05,Manhattan,M043,I.S. 172 (OLD 43),,DSF0000739453,State of Good Repair - System Replacements -,2015,1335904
05,Manhattan,M043,I.S. 172 (OLD 43),M367,DSF0000866116,State of Good Repair - System Replacements - Heating,2018,77690
05,Manhattan,M043,I.S. 172 (OLD 43),,DSF0000867040,IP Surveillance Camera Installation,2018,450000
05,Manhattan,M046,P.S. 46,,DSF0000799580,State of Good Repair - Building Upgrade - Lighting,2016,167237
05,Manhattan,M092,P.S. 92,,DSF0000865895,Educational Enhancements - Educational,2017,196299
05,Manhattan,M092,P.S. 92,,DSF0000866280,Educational Enhancements - Educational,2018,450762
05,Manhattan,M092,P.S. 92,M092,DSF0000823646,Educational Enhancements - Educational,2016,564179
05,Manhattan,M092,P.S. 92,M092,DSF0000801028,Interior Spaces,2018,1781022
05,Manhattan,M092,P.S. 92,M092,DSF0000808919,State of Good Repair - System Replacements -,2016,150000
05,Manhattan,M123,P.S. 123,M123,DSF0000785880,State of Good Repair - Building Upgrade - Flood,2017,5690977
05,Manhattan,M123,P.S. 123,,DSF0000867115,State of Good Repair - System Replacements -,2018,5530
05,Manhattan,M123,P.S. 123,M123,DSF0000823648,State of Good Repair - System Replacements -,2017,186676
05,Manhattan,M125,P.S. 125,,DSF0000844705,Educational Enhancements - Educational,2017,190956
05,Manhattan,M125,P.S. 125,M362,DSF0000798164,Educational Enhancements - Educational,2015,783079
05,Manhattan,M125,P.S. 125,,DSF0000785922,State of Good Repair - Building Upgrade - Lighting,2016,855027
05,Manhattan,M125,P.S. 125,,DSF0000799813,State of Good Repair - System Replacements - Heating,2016,384991
05,Manhattan,M125,P.S. 125,M125,DSF0000809264,State of Good Repair - System Replacements - Heating,2018,144786
05,Manhattan,M129,P.S. 129,,DSF0000821657,Educational Enhancements - Educational,2017,1180407
05,Manhattan,M129,P.S. 129,M129,DSF0000809324,State of Good Repair - System Replacements -,2017,103090
05,Manhattan,M133,P.S. 133,M133,DSF0000763455,State of Good Repair - Building Upgrade - Low-Voltage,2015,1200250
05,Manhattan,M133,P.S. 133,,DSF0000866885,State of Good Repair - System Replacements -,2018,12000
05,Manhattan,M161,P.S. 161,,DSF0000866890,State of Good Repair - System Replacements -,2018,6000
05,Manhattan,M161,P.S. 161,M161,DSF0000786370,State of Good Repair - System Replacements - Heating,2015,31680
05,Manhattan,M175,P.S. 175,,DSF0000786534,State of Good Repair - Building Upgrade - Lighting,2015,1277292
05,Manhattan,M175,P.S. 175,,DSF0000799817,State of Good Repair - System Replacements - Heating,2015,181735
05,Manhattan,M175,P.S. 175,M175,DSF0000809867,State of Good Repair - System Replacements - Heating,2018,144786
05,Manhattan,M194,P.S. 194,,DSF0000786707,State of Good Repair - Building Upgrade - Lighting,2016,589227
05,Manhattan,M194,P.S. 194,M194,DSF0000866009,State of Good Repair - System Replacements -,2018,170000
05,Manhattan,M194,P.S. 194,M194,DSF0000866200,Classroom Connectivity,2017,22121
05,Manhattan,M195,TERENCE D. TOLBERT EDUCATION COMPLEX,M514,DSF0000844165,Educational Enhancements - Educational,2017,446810
05,Manhattan,M195,TERENCE D. TOLBERT EDUCATION COMPLEX,,DSF0000866896,State of Good Repair - System Replacements -,2018,12000
05,Manhattan,M197,P.S. 197,,DSF0000764120,State of Good Repair - Building Upgrade - Lighting,2015,1577073
05,Manhattan,M197,P.S. 197,,DSF0000764126,State of Good Repair - System Replacements -,2016,1759494
05,Manhattan,M197,P.S. 197,M197,DSF0000810070,State of Good Repair - System Replacements -,2017,51237
